T,FL,FM,FR,xL,xM,xR
277.63578367233276,"[3.9526653106583303, 3.979518736262399, 4.057095299118598, 4.132501888188609, 4.1810550516545515, 4.188649959906208, 4.158812820346131, 4.099952281395798]","[4.300407678474901, 4.3099947314825915, 4.2802418083552745, 4.235777717681674, 4.162883056019747, 4.080236047332756, 4.020564907060748, 3.991638454020302]","[3.9447822198859965, 3.848076932831773, 3.83421474151342, 3.8550080284909494, 3.876791471991218, 3.9038557502794307, 3.928609663347918, 3.9688760286059908]",355,463,430
277.96898198127747,"[4.023460705432694, 3.825450597443095, 3.7001346112907743, 3.6624313167557685, 3.6692124848376038, 3.695523416995126, 3.74814528131017, 3.8338592458645713]","[3.997754332663139, 4.037094308798146, 4.0812278114369995, 4.145361890178105, 4.223050078343877, 4.278588868181535, 4.299085326335909, 4.296771210092674]","[4.01409317647776, 4.136542533123211, 4.2223560984273005, 4.198922394055799, 4.147434254873345, 4.0989165852591105, 4.05468959391008, 4.019704063439951]",353,463,433
278.30219554901123,"[3.9228281710982538, 4.0942561002070565, 4.254291666938376, 4.365774070203752, 4.398323676996562, 4.325629555159286, 4.22689574788776, 4.133858121804976]","[4.2734647536429415, 4.2194136099616495, 4.126022490145349, 4.040234895128252, 3.985687869394838, 3.966513763379456, 3.978580226647757, 4.017093732695894]","[4.015743437348993, 3.912767158984086, 3.8160618719298625, 3.806820411050961, 3.8493971415287587, 3.9022054894081983, 3.9421418024920243, 3.9599646199013354]",359,463,429
278.6353542804718,"[4.0638764672004335, 3.9523940639350568, 3.8319605188016572, 3.7291580106810303, 3.68711476857365, 3.705830792479516, 3.7901885234175503, 3.8612551649151867]","[4.080897223402252, 4.154453061133674, 4.224703018517617, 4.275448281851429, 4.3037135588223805, 4.299581208388031, 4.26305123054838, 4.204702442415365]","[3.960954776424075, 4.0292755764931, 4.084064237418018, 4.076473037410349, 4.045118080856931, 4.02168437648543, 4.018383854742965, 4.030595785190085]",351,463,433
278.9686346054077,"[3.8948897586010913, 3.9776200091994847, 4.072827609068456, 4.119210798748211, 4.15555785966685, 4.130603161125695, 4.051941611376403, 4.0340393276403566]","[4.12271660979787, 4.048830184031699, 3.9944484523156594, 3.9643649411535944, 3.9759355223697734, 4.017589614748016, 4.079905459298008, 4.156271295324788]","[4.044788028682685, 3.966895715560512, 3.9282796111736715, 3.967225767734758, 4.007162080818584, 4.018383854742965, 4.0104626025610495, 3.964915402515033]",359,463,430
279.30218052864075,"[4.057909039288418, 4.03268309402399, 3.9876561379606015, 3.951309077041963, 3.9667701402685482, 4.01532330373449, 4.0191207578603185, 4.0047446815268275]","[4.227678310830348, 4.263381818583128, 4.271646519451828, 4.259084174131405, 4.223380666378625, 4.148337182490836, 4.0632107635432355, 4.0088290318271955]","[3.916067680726551, 3.921678567688742, 3.8896635067868313, 3.8876831937413523, 3.9022054894081983, 3.91804799377203, 3.935210706832848, 3.9662356112120185]",353,463,431
279.63545966148376,"[3.96134520580308, 3.9700251009478293, 3.9013996799596535, 3.820839403147447, 3.772014992958231, 3.759808890410927, 3.783678602058988, 3.834944232757665]","[3.978745520665131, 3.960067296701871, 3.9893243377770653, 4.040400189145626, 4.106683090112593, 4.174784225270674, 4.236769481785918, 4.264704170722121]","[4.003531506901873, 4.106177733092533, 4.13753268964595, 4.141493315736908, 4.127961176592802, 4.076142985236102, 4.026635159099127, 3.9893392634092733]",355,463,432
279.9686427116394,"[3.9168607431862386, 4.131688148018789, 4.315593426398169, 4.350584253700441, 4.345973059404792, 4.327528282222199, 4.259987848127118, 4.167763962214154]","[4.266852992947983, 4.2374306578554135, 4.1835448081914945, 4.103707797799862, 4.018416084834886, 3.9684972915879437, 3.9405626026517404, 3.9461825992424564]","[3.9467625329314755, 3.8154017675813696, 3.821672758892053, 3.8437862545665684, 3.875471263294232, 3.914747472029565, 3.955673941636131, 3.9966004112426967]",358,463,430
280.3020396232605,"[4.076896309917557, 3.9136057825069575, 3.757367669901466, 3.6342216575353326, 3.5360303437103537, 3.613064413120006, 3.710984480221711, 3.7915447570339174]","[3.985522575377464, 4.047177243857959, 4.124038961936861, 4.203710678311121, 4.264042994652624, 4.282225336563763, 4.270158873295462, 4.229992427073584]","[4.0150833330005, 4.112778776577463, 4.169217698373614, 4.117729559191161, 4.077793246107334, 4.034226359106797, 4.00947244603831, 4.0084822895155705]",351,463,433
280.63537764549255,"[3.859356437852273, 3.9496815967023227, 4.0825924911063, 4.147691704691921, 4.172917649956349, 4.209264710874987, 4.169391442553795, 4.120024538918032]","[4.167841876540967, 4.079078989211138, 4.002547859166984, 3.947504951381448, 3.9337855479394075, 3.960397884736619, 4.013787852348415, 4.089657806323073]","[4.0206942199626905, 3.953693628590652, 3.897584758968747, 3.929269767696411, 3.971186393825716, 4.000230985159408, 4.004851715598859, 3.9774573851363995]",360,463,430
280.96855902671814,"[4.121652019257672, 4.023460705432694, 3.97083884111765, 3.9372042474317452, 3.9008571865131065, 3.977891255922758, 4.009355875822475, 3.9925385789795236]","[4.168998934662585, 4.215777141579421, 4.241563008289763, 4.240571244185519, 4.220735962100641, 4.159081293620146, 4.075938402881032, 3.9987460967673827]","[3.9206884111660023, 3.993299889500231, 3.959304515552842, 3.938511228575313, 3.9530335242421586, 3.9655755068635257, 3.983728376447083, 4.006832028644338]",353,463,432
281.30165576934814,"[3.9599889721867125, 3.990097358470062, 4.01125460288539, 3.915233262846598, 3.8487778156446093, 3.8316892720783837, 3.8463365951351487, 3.8938047717079973]","[3.9574225924238866, 3.9342814299915294, 3.9466784812945783, 3.9889937497423174, 4.046681361805837, 4.1235430798847394, 4.190652450938576, 4.230157721090958]","[4.04049735041748, 4.08010361132706, 4.1111285157062305, 4.124000550501844, 4.114429037448696, 4.077793246107334, 4.0226745330081695, 3.981748063401604]",356,463,432
281.63496375083923,"[3.97246632145729, 4.114599604452563, 4.190006193522574, 4.236118136479056, 4.248324239026361, 4.231506942183408, 4.174545130295989, 4.076625063194284]","[4.23395948349056, 4.2195789039790235, 4.179081869722397, 4.103542503782488, 4.018746672869634, 3.9579184744760085, 3.9263473171575782, 3.9268431992097]","[3.9421418024920243, 3.8078105675737004, 3.8154017675813696, 3.8312442719452013, 3.867550011112316, 3.9035256981051845, 3.94445216771175, 3.9896693155835203]",357,463,430
281.96814012527466,"[3.9844011772813204, 3.831146778631837, 3.6586338626299404, 3.6228292951578487, 3.652666434717925, 3.725360556555202, 3.8116170145561505, 3.888379837242529]","[3.9648608232057163, 4.023374905356106, 4.096930743087528, 4.1711477568884465, 4.221397138170137, 4.246687122828356, 4.240571244185519, 4.209165380884462]","[4.008812341689817, 4.116409350494175, 4.175818741858544, 4.120369976585133, 4.070862150448158, 4.033566254758304, 4.000230985159408, 3.992969837325985]",353,463,433
282.30141019821167,"[3.9583614918470724, 4.097239814163064, 4.218758346189557, 4.290367481133741, 4.3429893454487845, 4.279246365479531, 4.1805125582080045, 4.101579761735439]","[4.161560703880755, 4.083872515714983, 3.997754332663139, 3.9260167291228303, 3.901883802586229, 3.9157685000456435, 3.9587449445628793, 4.016597850643772]","[4.003201454727626, 3.9022054894081983, 3.8662298024153303, 3.895604445923268, 3.9348806546586013, 3.981748063401604, 3.999570880810915, 3.992969837325985]",360,463,430
282.634907245636,"[4.083406231276119, 3.9749075419667506, 3.9084520947647623, 3.8474215820282422, 3.807277066983776, 3.8341304925878448, 3.8970597323872784, 3.919844457142246]","[4.092798392653179, 4.1714783449231945, 4.212967143284064, 4.228670074934592, 4.220074786031145, 4.190487156921202, 4.125691902110601, 4.041887835301992]","[3.950393106848187, 4.019704063439951, 4.037526880849262, 4.003531506901873, 3.993299889500231, 4.00287140255338, 4.011782811258035, 4.02828541997036]",352,463,433
282.9684133529663,"[3.9111645619974964, 3.980061229708946, 4.023460705432694, 4.053840338439317, 4.035938054703271, 3.9683976206081883, 3.9453416491299476, 3.9673126337150952]","[3.9761008163871474, 3.9349426060610253, 3.9116361496112937, 3.922214966723229, 3.966017881327334, 4.028829607929447, 4.102716033695617, 4.170155992784203]","[4.058650220001038, 3.981748063401604, 4.011122706909542, 4.043797872159946, 4.06030048087227, 4.0513890721676145, 4.002541350379134, 3.9527034720679124]",358,463,431
283.3014600276947,"[4.0207482381999595, 4.012610836501756, 3.9887411248536955, 4.070386388558996, 4.125991966830047, 4.134129368528249, 4.108903423263821, 4.054654078609137]","[4.206355382589105, 4.21776066978791, 4.20073538599839, 4.156436589342162, 4.082880751610739, 4.000233742923748, 3.9400667205996185, 3.910809679524424]","[3.912767158984086, 3.885372828521627, 3.876791471991218, 3.8863629850443666, 3.902865593756691, 3.9276195068251787, 3.955673941636131, 3.9903294199320127]",355,463,431
283.6350736618042,"[3.985214917451141, 3.8957034987709114, 3.8075483137070494, 3.7595376436876538, 3.751400241989451, 3.772014992958231, 3.821381896593994, 3.897873472557099]","[3.9129585017502855, 3.9347773120436513, 3.9765966984392693, 4.039904307093504, 4.110319558494821, 4.171808932957942, 4.204702442415365, 4.2078430287454704]","[4.036536724326522, 4.153045141835536, 4.177799054904023, 4.160966394017452, 4.116739402668421, 4.064921211311721, 4.024654846053648, 3.9880190547122876]",355,463,433
283.9678988456726,"[3.9825024502184068, 4.142538016949725, 4.312880959165435, 4.319662127247271, 4.290096234410467, 4.233405669246322, 4.156914093283217, 4.065775194263347]","[4.1894953928169585, 4.146353654282349, 4.076930166985276, 3.9896549258118132, 3.9250249650185864, 3.896594394030261, 3.900230862412489, 3.919404968427871]","[3.9728366546969487, 3.875471263294232, 3.80880072409644, 3.8418059415210895, 3.876791471991218, 3.9183780459462767, 3.966565663386265, 3.9946200981972178]",358,461,430
284.30100083351135,"[3.988469878130422, 3.846065348411875, 3.7408216197817876, 3.661617576585948, 3.643986539573176, 3.725360556555202, 3.8162282088517987, 3.8927197848149038]","[3.8944455718043995, 3.927339081261822, 3.9339508419567815, 3.9250249650185864, 3.909156739350684, 3.871304409372042, 3.803368568231335, 3.6924562825733926]","[4.0061719242958445, 4.1154191939714355, 4.151064828790057, 4.114098985274449, 4.080763715675553, 4.056669906955559, 4.048418602599396, 4.0556797504328195]",352,448,433
284.6344220638275,"[3.958632738570345, 4.124093239767133, 4.254834160384922, 4.392627495807821, 4.481053927594957, 4.494887510481901, 4.444978113399591, 4.387473808065626]","[3.594436930270621, 3.4552593676417276, 3.3498017845571266, 3.231781856152103, 3.1193819243377945, 3.0504543190928435, 3.000204937811153, 2.9486332043904704]","[4.067231576531447, 3.9715164459999626, 3.922008619862988, 3.9431319590147638, 3.9642552981665395, 3.99528020254571, 4.032906150409811, 4.070862150448158]",360,434,430
284.96756744384766,"[4.3296982560083865, 4.183496272164012, 4.035938054703271, 3.9117070554440434, 3.777711174146973, 3.6784348734289005, 3.596518363000327, 3.6342216575353326]","[2.915904988950422, 2.8744161905895522, 2.872928544433186, 2.8689614880162106, 2.8608620811648855, 2.863341491425495, 2.8423491512189996, 2.7962321203716582]","[4.090005176554455, 4.214434846245384, 4.236878394094146, 4.243479437579076, 4.243479437579076, 4.236218289745653, 4.2180654201620955, 4.19694208101032]",350,420,432
285.3009440898895,"[3.6692124848376038, 3.7915447570339174, 3.9518515704885098, 4.120295785641305, 4.267311509655499, 4.415140973839515, 4.445791853569411, 4.458811696286536]","[2.7866450673639673, 2.732593923682675, 2.712923935615171, 2.657715733812261, 2.625483400424334, 2.5525887387624078, 2.5239928737567086, 2.4790329010309855]","[4.186380411434432, 4.068881837402679, 3.9329003416131223, 3.8903236111353245, 3.884052619824641, 3.880091993733683, 3.882072306779162, 3.88603293287012]",359,405,428
285.634281873703,"[4.481867667764777, 4.398323676996562, 4.2854850401148195, 4.169120195830521, 4.05329784499277, 4.053569091716043, 4.060079013074605, 4.058994026181511]","[2.433742340270514, 2.3982041265351075, 2.3451447469580593, 2.321177114438832, 2.2927465434505065, 2.280349492147458, 2.2469601006379136, 2.2193559997364583]","[3.897584758968747, 4.016073489523239, 4.1441337331308805, 4.216415159290863, 4.230607402783463, 4.225986672344011, 4.219715681033328, 4.217405315813602]",352,392,433
285.96781039237976,"[4.055467818778957, 4.085576205062307, 4.066046440986621, 4.057095299118598, 4.036751794873091, 4.01369582339485, 3.9816887100485863, 3.9540215442746973]","[2.1958842492693527, 2.1702636765763854, 2.157370743221215, 2.114394298703979, 2.075550204621093, 2.0380284626771994, 2.001167896802801, 1.9562079240770778]","[4.218395472336342, 4.121690185282119, 4.022344480833923, 3.946102428582982, 3.9659055590377723, 3.9883491068865338, 4.007162080818584, 4.035546567803783]",353,377,428
286.30081963539124,"[3.9350342736455577, 4.047059170357481, 4.016679537350858, 4.009627122545749, 4.01288208322503, 4.0185782644137715, 4.049771637590215, 4.104563475691447]","[1.8910820812317284, 1.828766236681737, 1.7996744896239159, 1.7543839288634446, 1.6910763202092094, 1.6328928260935673, 1.578015212325405, 1.5185093660707714]","[4.069871993925418, 4.192651402745115, 4.2883665332766, 4.309819924602622, 4.331273315928644, 4.337874359413574, 4.335563994193849, 4.331273315928644]",355,363,431
286.63406252861023,"[4.1655939884279665, 4.182411285270919, 4.258360367787477, 4.335394437197129, 4.366587810373573, 4.375810198964869, 4.364146589864111, 4.325900801882559]","[1.4765246856577796, 1.4475982326173327, 1.434540005244788, 1.4315647129320563, 1.4479288206520806, 1.4760288036056577, 1.4905746771345683, 1.5304105353216981]","[4.310810081125362, 4.185390254911693, 4.041817559114467, 3.9639252459922933, 3.953693628590652, 3.9381811764010664, 3.923328828559974, 3.9187080981205233]",354,349,426
286.9673717021942,"[4.254834160384922, 4.021561978369779, 3.795070964436472, 3.692268456315845, 3.6838598078943687, 3.719935622089734, 3.8230093769336344, 3.969211360778009]","[1.5328899455823077, 1.5409893524336329, 1.4776817437793976, 1.4137129590556663, 1.3175118409440083, 1.2191619006064884, 1.1489119432225459, 1.1138696115392615]","[3.9210184633402485, 4.056009802607066, 4.235228133222914, 4.35239665508042, 4.409495681225064, 4.425668237763142, 4.401244376868902, 4.354707020300145]",349,335,431
287.30068945884705,"[4.077981296810651, 4.198414841944051, 4.2732789375675155, 4.270837717058054, 4.228523228227401, 4.22770948805758, 4.213875905170636, 4.304472310743959]","[1.1274237209639282, 1.214698962137391, 1.2690806938534314, 1.3004865571544881, 1.2580059946893745, 1.1624660526472124, 1.043454360137945, 0.946426771939417]","[4.303878985466185, 4.138192793994444, 4.000891089507901, 3.9071562720218957, 3.938511228575313, 4.011452759083789, 4.078453350455828, 4.070532098273912]",357,321,425
287.6340777873993,"[4.458269202839989, 4.475900239852762, 4.348414279914253, 4.106190956031087, 3.815956962128525, 3.681418587384908, 3.7397366328886936, 3.9258118850542614]","[0.889896217997515, 0.9495673582695228, 1.0641161123096927, 1.148085473135676, 1.1356884218326273, 1.0075855583677906, 0.8760115205381004, 0.8074145033278975]","[4.0226745330081695, 4.070532098273912, 4.129281385289788, 4.127301072244309, 4.193971611442102, 4.309159820254129, 4.336884202890834, 4.286716272405367]",349,307,429
287.96749687194824,"[4.0931711133139626, 4.201127309176785, 4.180783804931278, 4.037836781766185, 3.969753854224556, 4.038921768659279, 4.237474370095423, 4.37987889981397]","[0.8647715273566695, 0.9766755771188558, 1.0189908455665955, 1.003287913916067, 0.8712179940342548, 0.7279080809710118, 0.677658699689321, 0.7584874741851986]","[4.219055576684835, 4.053039333038847, 3.9754770720909205, 4.059640376523777, 4.171858115767586, 4.183409941866214, 4.11970987223664, 4.065251263485968]",353,293,426
288.3008360862732,"[4.32996950273166, 4.005558421696647, 3.8330455056947508, 3.879971188821053, 4.081507504213206, 4.251579199705641, 4.200856062453512, 3.977348762476211]","[0.8768379906249703, 0.9107232641866367, 0.8206380247178161, 0.6636087082125325, 0.5963340431413215, 0.6768322296024512, 0.8156792041965967, 0.8290680196038892]","[4.003531506901873, 4.095616063516645, 4.21674521146511, 4.274834394132493, 4.2098141158059335, 4.136542533123211, 4.071192202622405, 4.116739402668421]",351,280,427
