T,FL,FM,FR,xL,xM,xR
525.9344754219055,"[1.4241033563034886, 0.9827849375376307, 1.3524942213593052, 1.020216985349363, 1.2808850864151218, 1.0747375767273208, 1.20385101700547, 1.1748276176152137]","[0.06012025078012152, 0.0546655482067801, 0.0402849686952436, 0.07830259269125962, 0.02425144900996727, 0.09003846792481242, 0.012846161811162465, 0.093840230324414]","[1.1030329996236594, 1.1967678171096645, 1.0696977300247632, 1.1842258344882977, 1.1135946691995473, 1.1350480605255697, 1.150560512715155, 1.0835599213431162]",240,0,303
526.2677347660065,"[1.1276306877656384, 1.2632540494023494, 1.0248281796450112, 1.367684037862617, 0.989294858896193, 1.3926387364037718, 0.9806149637514434, 1.3557491820385863]","[0.010366751550552722, 0.09268317220279614, 0.014168513950154324, 0.08574082347308885, 0.02739203534007295, 0.06441789523184509, 0.0470620234075769, 0.044417319129593166]","[1.1776247910033677, 1.0634267387140799, 1.2225118867008913, 1.0551754343579174, 1.2485860084663645, 1.0667272604565448, 1.2555171041255409, 1.1089739387600963]",239,0,304
526.6009619235992,"[1.0015009614434969, 1.294447422578793, 1.0476129043999787, 1.2269069884837107, 1.1205782729605294, 1.1520428928602462, 1.2483354796223112, 1.0782637841298754]","[0.07069906789205642, 0.028053211409568873, 0.08590611749046285, 0.017143806262886016, 0.09218729015067419, 0.009209693428934851, 0.09350964228966606, 0.01168910368954458]","[1.240994808458695, 1.0964319561387295, 1.151880721412141, 1.1343879561770767, 1.102702947449413, 1.1670631214274798, 1.054845382183671, 1.1888465649277487]",239,0,302
526.9342823028564,"[1.3630728435669686, 1.0248281796450112, 1.4148809677121923, 1.004755922122778, 1.396707437252873, 1.0153345443304416, 1.3356769245163531, 1.0467991642301584]","[0.08838552775107257, 0.021110862679861606, 0.07334377217004016, 0.03912791057362572, 0.05020260973768256, 0.06210377898860932, 0.03218556184391845, 0.08045141491712142]","[1.0330619386834021, 1.220201521481166, 1.041643295213811, 1.2353839214965046, 1.0690376256762704, 1.2291129301858212, 1.1155749822450263, 1.1934672953671996]",239,0,302
527.2675528526306,"[1.2621690625092556, 1.0478841511232522, 1.1181370524510685, 1.1547553600929805, 1.0565640462680017, 1.2800713462453015, 1.0006872212736766, 1.3576479091015001]","[0.01912733447137381, 0.09119552604643029, 0.011027927620048658, 0.09350964228966606, 0.009870869498430773, 0.09185670211592621, 0.017474394297633977, 0.08193906107348727]","[1.1535309822833735, 1.1528708779348804, 1.1888465649277487, 1.094121590919004, 1.201718599723362, 1.0607863213201079, 1.2291129301858212, 1.0578158517518894]",237,0,302
527.6009030342102,"[0.9746475358394282, 1.410812266863091, 0.998246000764216, 1.3598178828876877, 1.023471946028644, 1.2892937348365978, 1.0674139151989386, 1.210360938364032]","[0.028879681496438797, 0.06094672086699145, 0.05069849178980451, 0.040615556729991564, 0.07251730208317024, 0.025077919096837195, 0.0862367055252108, 0.01400321993278035]","[1.2505663215118434, 1.045603921304769, 1.2271326171403423, 1.0865303909113346, 1.2102999562537708, 1.1277869126921467, 1.161122182291043, 1.1640926518592614]",238,0,301
527.9342756271362,"[1.1618077748980895, 1.1021334957779365, 1.2719339445470987, 1.0326943346199404, 1.3655140640764294, 0.9947197933616614, 1.3948087101899591, 0.9857686514936386]","[0.09086493801168231, 0.010697339585300697, 0.09284846622017011, 0.014168513950154324, 0.08408788329934903, 0.0278879173921949, 0.06259966104073127, 0.049210845633438666]","[1.100062530055441, 1.1601320257683034, 1.0357023560773742, 1.1914869823217207, 1.0261308430242257, 1.220201521481166, 1.0432935560850436, 1.2271326171403423]",237,0,300
528.2673017978668,"[1.345984300000743, 0.9727488087765142, 1.227720728653531, 1.0321518411733936, 1.1430917509922234, 1.1550266068162538, 1.0581915266076423, 1.2914637086227851]","[0.04094614476473954, 0.07450083029165804, 0.023755566957845323, 0.08772435168157665, 0.012515573776414504, 0.09218729015067419, 0.010366751550552722, 0.08954258587269047]","[1.0878505996083205, 1.2310932432313002, 1.1644227040335078, 1.1772947388291213, 1.1888465649277487, 1.1050133126691384, 1.2093097997310314, 1.0654070517595589]",236,0,301
528.600533246994,"[0.9873961318332789, 1.3695827649255308, 0.9703075882670533, 1.3554779353153128, 0.9789874834118029, 1.2789863593522077, 1.0256419198148314, 1.1892036939487052]","[0.019788510540869747, 0.07582318243064991, 0.03879732253887776, 0.05020260973768256, 0.06640142344033288, 0.02904497551381277, 0.08441847133409701, 0.01648263019339008]","[1.2406647562844486, 1.0271209995469652, 1.2159108432159613, 1.052204964789699, 1.206999434511306, 1.1030329996236594, 1.1558413475030989, 1.1380185300937882]",236,0,299
528.9344658851624,"[1.1203070262372559, 1.0744663300040476, 1.2382993508611946, 0.9987884942107628, 1.3454418065541962, 0.95972896605939, 1.3557491820385863, 0.9613564463990305]","[0.09069964399430834, 0.009870869498430773, 0.09218729015067419, 0.015986748141268145, 0.08160847303873929, 0.0326814438960404, 0.05483084222415409, 0.06061613283224347]","[1.091481173525032, 1.1726740083896703, 1.045603921304769, 1.201058495374869, 1.03702256477436, 1.2307631910570538, 1.0561655908806569, 1.2284528258373282]",235,0,299
529.2672204971313,"[1.2844112938176762, 0.9998734811038563, 1.1919161611814393, 1.088299912890992, 1.1026759892244835, 1.2486067263455845, 1.0115370902046135, 1.3625303501204218]","[0.03284673791341437, 0.08127788500399132, 0.017970276349755926, 0.08937729185531647, 0.009374987446308825, 0.09053434997693437, 0.015160278054398221, 0.07945965081287752]","[1.1096340431085894, 1.1862061475337766, 1.1495703561924155, 1.1175552952905052, 1.1782848953518608, 1.055505486532164, 1.210960060602264, 1.0432935560850436]",235,0,299
529.6018068790436,"[0.9708500817136003, 1.3335069507301656, 0.9515915643611873, 1.2640677895721695, 0.9930923130220208, 1.17374263072212, 1.0842312120418907, 1.089656146507359]","[0.03350791398291031, 0.05334319606778824, 0.06309554309285322, 0.03185497380917049, 0.08243494312560921, 0.017309100280260004, 0.09020376194218639, 0.0097055754810568]","[1.2360440258449976, 1.040983190865318, 1.206339330162813, 1.092801382222018, 1.1601320257683034, 1.1281169648663931, 1.0957718517902366, 1.1601320257683034]",234,0,298
529.93368268013,"[1.2301619491629918, 1.034321814959581, 1.370396505095351, 0.9854974047703651, 1.375550192837546, 0.9849549113238183, 1.302313577553722, 1.0280831403242923]","[0.09136082006380426, 0.015160278054398221, 0.08111259098661734, 0.03135909175704854, 0.054004372137284165, 0.05995495676274755, 0.03185497380917049, 0.08094729696924337]","[1.039662982168332, 1.188516512753502, 1.0271209995469652, 1.2188813127841798, 1.0446137647820295, 1.2152507388674683, 1.0997324778811945, 1.1687133822987124]",235,0,298
530.2670171260834,"[1.2043935104520167, 1.08260373170225, 1.0590052667774625, 1.2323319229491791, 0.9819711973678105, 1.3345919376232593, 0.9458953831724454, 1.332421963837072]","[0.015986748141268145, 0.09036905595956037, 0.009374987446308825, 0.09069964399430834, 0.016317336176016106, 0.07879847474338157, 0.035326148174024116, 0.05069849178980451]","[1.1353781126998161, 1.103363051797906, 1.1753144257836423, 1.049564547395727, 1.2083196432082919, 1.042963503910797, 1.2360440258449976, 1.0677174169792842]",233,0,298
530.6003303527832,"[0.9556602652102886, 1.257286621490334, 1.0031284417831374, 1.16343525523773, 1.0986072883753821, 1.0834174718720704, 1.2391130910310149, 1.006112155739145]","[0.06342613112760119, 0.029871445600682694, 0.08293082517773116, 0.015986748141268145, 0.08987317390743842, 0.009209693428934851, 0.09103023202905632, 0.015821454123894158]","[1.2248222519206167, 1.0911511213507856, 1.148580199669676, 1.1297672257376257, 1.08884075613106, 1.161782286639536, 1.0366925126001136, 1.1898367214504881]",233,0,297
530.9338626861572,"[1.3454418065541962, 0.9667813808644989, 1.3527654680825787, 0.9673238743110457, 1.292548695515879, 1.0017722081667704, 1.1927299013512596, 1.088299912890992]","[0.08111259098661734, 0.030863209704926592, 0.05532672427627604, 0.05780613453688578, 0.03350791398291031, 0.07830259269125962, 0.018631452419251862, 0.0882202337336986]","[1.0291013125924442, 1.2188813127841798, 1.0449438169562761, 1.2175611040871939, 1.09544179961599, 1.1772947388291213, 1.1291071213891326, 1.1079837822373568]",233,0,297
531.2669236660004,"[1.106202196627038, 1.1965273554770874, 0.9865823916634586, 1.3231995752457757, 0.9477941102353593, 1.329167003157791, 0.9502353307448201, 1.2613553223394354]","[0.009870869498430773, 0.09136082006380426, 0.015160278054398221, 0.08028612089974742, 0.034169090052406245, 0.052847314015666294, 0.06061613283224347, 0.031524385774422514]","[1.1670631214274798, 1.0327318865091557, 1.1776247910033677, 1.0205199560620353, 1.2126103214734965, 1.040983190865318, 1.205019121465827, 1.091481173525032]",232,0,296
531.6004612445831,"[0.9949910400849349, 1.162892761791183, 1.0904698866771794, 1.07148261604804, 1.250776700131772, 0.989294858896193, 1.3440855729378292, 0.9548465250404683]","[0.08144317902136532, 0.016813218228138055, 0.0892119978379425, 0.009044399411560863, 0.0892119978379425, 0.017639688315007965, 0.07417024225691006, 0.03879732253887776]","[1.161782286639536, 1.1258065996466677, 1.0878505996083205, 1.1594719214198104, 1.0357023560773742, 1.197097869283911, 1.0287712604181978, 1.2218517823523982]",232,0,296
531.9335765838623,"[1.330523236774158, 0.9741050423928812, 1.247521739452491, 1.0256419198148314, 1.1509579059671526, 1.1504154125206056, 1.0579202798843688, 1.295261162748613]","[0.04656614135545495, 0.06788906959669873, 0.026730859270577015, 0.0852449414209669, 0.012846161811162465, 0.09036905595956037, 0.01003616351580476, 0.08739376364682867]","[1.05682569522915, 1.179935156223093, 1.0838899735173626, 1.1188755039874914, 1.1172252431162588, 1.0545153300094245, 1.145939782275704, 1.0155691734483379]",232,0,295
532.2667970657349,"[0.9887523654496462, 1.349781754126571, 0.9410129421535238, 1.2936336824089727, 0.9545752783171949, 1.2087334580243914, 1.0101808565882464, 1.1205782729605294]","[0.021772038749357528, 0.06921142173569057, 0.04292967297322732, 0.043590849042723256, 0.07069906789205642, 0.02425144900996727, 0.08574082347308885, 0.013176749845910427]","[1.1921470866702135, 1.0432935560850436, 1.2334036084510256, 1.0789391909036652, 1.2139305301704824, 1.1254765474724213, 1.152540825760634, 1.1647527562077544]",231,0,296
532.600067615509,"[1.1279019344889116, 1.0421879699345102, 1.2751889052263798, 0.9757325227325218, 1.3462555467240165, 0.9551177717637418, 1.3215720949061351, 0.9722063153299674]","[0.08970787989006444, 0.011193221637422632, 0.0882202337336986, 0.021110862679861606, 0.07086436190943042, 0.04094614476473954, 0.045409083233837064, 0.06888083370094263]","[1.0825697648203767, 1.1307573822603652, 1.0013769299557385, 1.1730040605639167, 1.005667608220943, 1.193137243192953, 1.0373526169486067, 1.1802652083973397]",231,0,294
532.9333989620209,"[1.2358581303517338, 1.013707063990801, 1.1311568951681927, 1.115153338495061, 1.036220542022495, 1.257286621490334, 0.9543040315939215, 1.3229283285225022]","[0.026234977218455066, 0.08425317731672301, 0.013672631898032375, 0.08987317390743842, 0.010366751550552722, 0.08805493971632462, 0.0230943908883494, 0.06755848156195075]","[1.0832298691688698, 1.1429693127074856, 1.1426392605332392, 1.0756386691612003, 1.1713537996926844, 1.035042251728881, 1.211620164950757, 1.0373526169486067]",230,0,295
533.2668452262878,"[0.9342317740716882, 1.2890224881133243, 0.9670526275877724, 1.1688601897031985, 1.0744663300040476, 1.0598190069472828, 1.2491492197921314, 0.9678663677575925]","[0.046731435372828936, 0.03945849860837369, 0.07549259439590193, 0.02044968661036567, 0.08772435168157665, 0.009870869498430773, 0.08871611578582055, 0.023259684905723374]","[1.2248222519206167, 1.0531951213124384, 1.1664030170789867, 1.1122744605025614, 1.0805894517748977, 1.1376884779195415, 1.0261308430242257, 1.195777660586925]",230,0,294
533.6000456809998,"[1.3345919376232593, 0.950777824191367, 1.2749176585031066, 0.9920073261289273, 1.156382840432621, 1.148787932180965, 1.0180470115631757, 1.3359481712396264]","[0.06160789693648737, 0.054004372137284165, 0.03383850201765827, 0.0796249448302515, 0.01648263019339008, 0.0872284696294547, 0.01565616010652017, 0.07516200636115396]","[1.0277811038954583, 1.1812553649200792, 1.0525350169639454, 1.1284470170406398, 1.0881806517825672, 1.0419733473880575, 1.149900408366662, 0.9960960951677947]",230,0,293
533.9332914352417,"[0.9486078504051796, 1.3033985644468158, 0.9732913022230611, 1.1786250717410416, 1.081247498085883, 1.0505966183559863, 1.266237763358357, 0.9602714595059367]","[0.03995438066049564, 0.0412767327994875, 0.07218671404842227, 0.021276156697235593, 0.08574082347308885, 0.011027927620048658, 0.08574082347308885, 0.02425144900996727]","[1.1954476084126786, 1.0677174169792842, 1.1829056257913118, 1.1152449300707798, 1.090821069176539, 1.1640926518592614, 1.0307515734636767, 1.2106300084280175]",228,0,294
534.2667548656464,"[1.330523236774158, 0.9448103962793517, 1.2800713462453015, 0.9806149637514434, 1.1656052290239174, 1.0682276553687589, 1.0571065397145485, 1.2467079992826706]","[0.06243436702335729, 0.051524961876674436, 0.03681379433038996, 0.07912906277812955, 0.0183008643845039, 0.08855082176844657, 0.010366751550552722, 0.08904670382056852]","[1.0333919908576485, 1.1733341127381633, 1.0347121995546347, 1.1267967561694072, 1.080259399600651, 1.057485799577643, 1.1102941474570824, 1.0007168256072454]",229,0,292
534.6000237464905,"[0.9662388874179522, 1.323470821969049, 0.9369442413044224, 1.2811563331383953, 0.9613564463990305, 1.1694026831497453, 1.0440866969974243, 1.0663289283058448]","[0.021606744731983554, 0.0680543636140727, 0.04623555332070699, 0.039293204590999706, 0.07516200636115396, 0.020780274645113644, 0.08755905766420267, 0.01003616351580476]","[1.159141869245564, 1.0215101125847748, 1.2099699040795244, 1.0611163734943543, 1.1772947388291213, 1.106663573540371, 1.098082217009962, 1.139338738790774]",228,0,293
534.9331464767456,"[1.2062922375149308, 0.9716638218834206, 1.3204871080130414, 0.9369442413044224, 1.2917349553460586, 0.9548465250404683, 1.1867624734392443, 1.013707063990801]","[0.08904670382056852, 0.0183008643845039, 0.07284789011791822, 0.04094614476473954, 0.04342555502534927, 0.0710296559268044, 0.024086154992593298, 0.08607141150783683]","[1.0327318865091557, 1.1578216605485778, 1.0000567212587526, 1.1881864605792556, 1.0337220430318952, 1.1683833301244657, 1.0842200256916092, 1.098082217009962]",228,0,292
535.2665765285492,"[1.0880286661677185, 1.1710301634893858, 0.9798012235816231, 1.3047547980631828, 0.9296205797760401, 1.2779013724591142, 0.950777824191367, 1.1471604518413245]","[0.010201457533178748, 0.0892119978379425, 0.014994984037024248, 0.07615377046539785, 0.0412767327994875, 0.04193790886898344, 0.07417024225691006, 0.01912733447137381]","[1.1116143561540683, 1.0291013125924442, 1.1604620779425499, 1.0073178690921754, 1.197757973632404, 1.0479142865244946, 1.1647527562077544, 1.099402425706948]",228,0,292
535.5997588634491,"[1.062531474180017, 1.0280831403242923, 1.2339594032888197, 0.9369442413044224, 1.2947186693020662, 0.9225681649709311, 1.2195833269553285, 0.9716638218834206]","[0.0882202337336986, 0.010366751550552722, 0.0864019995425848, 0.027061447305324976, 0.058302016589007716, 0.05648378239789391, 0.030036739618056668, 0.08210435509086124]","[1.0753086169869537, 1.1327376953058441, 1.0205199560620353, 1.1928071910187066, 1.0267909473727188, 1.198418077980897, 1.0766288256839398, 1.139338738790774]",227,0,292
535.9329946041107,"[1.0986072883753821, 1.1113558843692328, 0.991193585959107, 1.2670515035281773, 0.9225681649709311, 1.2906499684529649, 0.9233819051407514, 1.1943573816909]","[0.013176749845910427, 0.08970787989006444, 0.011854397706918568, 0.08260023714298319, 0.032350855861292424, 0.05135966785930045, 0.06309554309285322, 0.02871438747906481]","[1.1122744605025614, 1.032401834334909, 1.1291071213891326, 1.001046877781492, 1.1819154692685723, 1.0152391212740914, 1.1802652083973397, 1.0726681995929817]",227,0,291
